epoch
0
0
0
0
22,884.1525097045899,0.15036514,0.07514037,11.258241,4.301145,-0.0019516452,47113.43,16227.80920703125,0.24439535,0.22833204,6.4741054,10.060027,4.5747955e-05,11183.068
23,887.5763534545898,0.15058139,0.07526677,11.254756,4.30133,-0.002185263,47096.85,NA,NA,NA,NA,NA,NA,NA
0,883.4586655273438,0.15027918,0.07507475,11.262452,4.3013496,-0.0019052855,47111.46,38791.65471875,0.2143916,0.20912665,6.8520255,10.438927,7.4959617e-06,10037.845
0,884.4802641601563,0.15040535,0.07514741,11.258165,4.3029456,-0.0019185287,47095.316,31825.0182421875,0.18861403,0.18331648,7.442196,11.310239,3.2133385e-06,7889.3506
1,884.9080777587891,0.1504925,0.075205825,11.254306,4.3014035,-0.0019724064,47107.67,9907.071189453125,0.17514871,0.16541734,7.908545,12.597063,3.7568436e-05,5403.087
2,881.7674278564454,0.15010868,0.07497713,11.267185,4.30045,-0.0019303109,47123.953,13199.9696640625,0.20122339,0.18616275,7.3707185,11.695059,3.2779473e-05,7007.2837
3,1047.1071511230468,0.16293658,0.08432095,10.794561,4.3596077,-0.0012908253,46561.33,1987.6444052734375,0.12810197,0.10277825,10.082186,13.868582,-0.0006551611,3539.5352
4,1138.6547097167968,0.17884466,0.09074772,10.463715,4.490595,-0.0009432568,45142.21,638.3079461669922,0.10335234,0.04211004,14.014763,15.3886175,-0.0066239517,1861.6415
5,1132.7533842773437,0.1804413,0.090563044,10.470215,4.5145307,-0.0009698049,44867.91,607.4183649291992,0.08437259,0.040614422,14.26229,15.908519,-0.006565074,1447.5679
6,1136.0721494140626,0.1812706,0.09082451,10.457832,4.5209136,-0.00093718595,44792.45,599.1026622314453,0.093711585,0.039376114,14.362134,15.993346,-0.0077647325,1357.2485
7,1132.1816401367187,0.1810101,0.09059388,10.46848,4.522799,-0.0009618074,44772.45,598.4684888916015,0.092308916,0.039722536,14.31694,15.925033,-0.0076246215,1419.3301
0
0
0
0
0
0
